episode,step,state,action,next_state,reward,path_feature,denormalized_path_feature,path_features,denormalized_path_features
3,10,23,0,73,-0.0020732879638671875,"[-0.8367347121238708, -0.81184321641922, -1.0, -0.9200000166893005, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.75, -1.0]","[4, 298, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1]","[-0.8367347 -0.8118432 -1.        -0.92      -1.        -1.
 -1.        -1.        -1.        -1.        -0.75      -1.       ]",[  4 298   0   1   0   0   0   0   0   0   3   1]
3,11,73,0,22,-0.23732826113700867,"[-0.8775510191917419, -0.858776330947876, -1.0, -0.9200000166893005, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.8333333134651184, -1.0]","[3, 223, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1]","[-0.877551   -0.85877633 -1.         -0.92       -1.         -1.
 -1.         -1.         -1.         -1.         -0.8333333  -1.        ]",[  3 223   0   1   0   0   0   0   0   0   2   1]
3,12,22,0,329,0.19397640228271484,"[-0.918367326259613, -0.930662989616394, -1.0, -0.9200000166893005, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9166666865348816, -1.0]","[2, 110, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1]","[-0.9183673 -0.930663  -1.        -0.92      -1.        -1.
 -1.        -1.        -1.        -1.        -0.9166667 -1.       ]",[  2 110   0   1   0   0   0   0   0   0   1   1]
3,13,329,1,88,-0.48596104979515076,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.],[0 0 0 0 0 0 0 0 0 0 0 1]
4,0,390,0,344,-3.036440849304199,"[-0.3469387888908386, 0.009448088705539703, -1.0, -0.6000000238418579, -1.0, -0.8947368264198303, -0.1515151560306549, -1.0, -1.0, -1.0, -1.0, -1.0]","[16, 1596, 0, 5, 0, 1, 14, 0, 0, 0, 0, 1]","[-0.3469388   0.00944809 -1.         -0.6        -1.         -0.8947368
 -0.15151516 -1.         -1.         -1.         -1.         -1.        ]",[  16 1596    0    5    0    1   14    0    0    0    0    1]
4,1,344,0,168,-2.0822901725769043,"[-0.3877550959587097, -0.019030870869755745, -1.0, -0.6000000238418579, -1.0, -0.8947368264198303, -0.21212121844291687, -1.0, -1.0, -1.0, -1.0, -1.0]","[15, 1551, 0, 5, 0, 1, 13, 0, 0, 0, 0, 1]","[-0.3877551  -0.01903087 -1.         -0.6        -1.         -0.8947368
 -0.21212122 -1.         -1.         -1.         -1.         -1.        ]",[  15 1551    0    5    0    1   13    0    0    0    0    1]
4,2,168,1,374,-0.3445460796356201,"[-0.4285714328289032, -0.046182505786418915, -1.0, -0.6800000071525574, -1.0, -0.8947368264198303, -0.27272728085517883, -1.0, -1.0, -1.0, -1.0, -1.0]","[14, 1508, 0, 4, 0, 1, 12, 0, 0, 0, 0, 1]","[-0.42857143 -0.04618251 -1.         -0.68       -1.         -0.8947368
 -0.27272728 -1.         -1.         -1.         -1.         -1.        ]",[  14 1508    0    4    0    1   12    0    0    0    0    1]
4,3,374,1,156,-0.3244870901107788,"[-0.4693877696990967, -0.14820365607738495, -1.0, -0.7599999904632568, -1.0, -0.8947368264198303, -0.3333333432674408, -1.0, -1.0, -1.0, -1.0, -1.0]","[13, 1347, 0, 3, 0, 1, 11, 0, 0, 0, 0, 1]","[-0.46938777 -0.14820366 -1.         -0.76       -1.         -0.8947368
 -0.33333334 -1.         -1.         -1.         -1.         -1.        ]",[  13 1347    0    3    0    1   11    0    0    0    0    1]
4,4,156,0,157,-0.2097703218460083,"[-0.5102040767669678, -0.19855278730392456, -1.0, -0.7599999904632568, -1.0, -0.8947368264198303, -0.39393940567970276, -1.0, -1.0, -1.0, -1.0, -1.0]","[12, 1267, 0, 3, 0, 1, 10, 0, 0, 0, 0, 1]","[-0.5102041  -0.19855279 -1.         -0.76       -1.         -0.8947368
 -0.3939394  -1.         -1.         -1.         -1.         -1.        ]",[  12 1267    0    3    0    1   10    0    0    0    0    1]
4,5,157,0,176,-0.2717113494873047,"[-0.5510203838348389, -0.2532310485839844, -1.0, -0.7599999904632568, -1.0, -0.8947368264198303, -0.4545454680919647, -1.0, -1.0, -1.0, -1.0, -1.0]","[11, 1181, 0, 3, 0, 1, 9, 0, 0, 0, 0, 1]","[-0.5510204  -0.25323105 -1.         -0.76       -1.         -0.8947368
 -0.45454547 -1.         -1.         -1.         -1.         -1.        ]",[  11 1181    0    3    0    1    9    0    0    0    0    1]
4,6,176,0,177,-0.19753456115722656,"[-0.5918367505073547, -0.40403875708580017, -1.0, -0.7599999904632568, -1.0, -0.8947368264198303, -0.5151515007019043, -1.0, -1.0, -1.0, -1.0, -1.0]","[10, 942, 0, 3, 0, 1, 8, 0, 0, 0, 0, 1]","[-0.59183675 -0.40403876 -1.         -0.76       -1.         -0.8947368
 -0.5151515  -1.         -1.         -1.         -1.         -1.        ]",[ 10 942   0   3   0   1   8   0   0   0   0   1]
4,7,177,0,189,-0.14388146996498108,"[-0.6326530575752258, -0.4364655315876007, -1.0, -0.7599999904632568, -1.0, -0.8947368264198303, -0.5757575631141663, -1.0, -1.0, -1.0, -1.0, -1.0]","[9, 891, 0, 3, 0, 1, 7, 0, 0, 0, 0, 1]","[-0.63265306 -0.43646553 -1.         -0.76       -1.         -0.8947368
 -0.57575756 -1.         -1.         -1.         -1.         -1.        ]",[  9 891   0   3   0   1   7   0   0   0   0   1]
4,8,189,1,190,-0.4288635849952698,"[-0.6734693646430969, -0.48096975684165955, -1.0, -0.8399999737739563, -1.0, -0.8947368264198303, -0.6363636255264282, -1.0, -1.0, -1.0, -1.0, -1.0]","[8, 821, 0, 2, 0, 1, 6, 0, 0, 0, 0, 1]","[-0.67346936 -0.48096976 -1.         -0.84       -1.         -0.8947368
 -0.6363636  -1.         -1.         -1.         -1.         -1.        ]",[  8 821   0   2   0   1   6   0   0   0   0   1]
4,9,190,0,211,-0.19635295867919922,"[-0.7142857313156128, -0.49871695041656494, -1.0, -0.8399999737739563, -1.0, -0.8947368264198303, -0.6969696879386902, -1.0, -1.0, -1.0, -1.0, -1.0]","[7, 793, 0, 2, 0, 1, 5, 0, 0, 0, 0, 1]","[-0.71428573 -0.49871695 -1.         -0.84       -1.         -0.8947368
 -0.6969697  -1.         -1.         -1.         -1.         -1.        ]",[  7 793   0   2   0   1   5   0   0   0   0   1]
4,10,211,1,202,-0.2657032012939453,"[-0.7551020383834839, -0.5833121538162231, -1.0, -0.9200000166893005, -1.0, -0.8947368264198303, -0.7575757503509521, -1.0, -1.0, -1.0, -1.0, -1.0]","[6, 659, 0, 1, 0, 1, 4, 0, 0, 0, 0, 1]","[-0.75510204 -0.58331215 -1.         -0.92       -1.         -0.8947368
 -0.75757575 -1.         -1.         -1.         -1.         -1.        ]",[  6 659   0   1   0   1   4   0   0   0   0   1]
4,11,202,0,235,-0.3983680009841919,"[-0.795918345451355, -0.6668298244476318, -1.0, -0.9200000166893005, -1.0, -0.8947368264198303, -0.8181818127632141, -1.0, -1.0, -1.0, -1.0, -1.0]","[5, 527, 0, 1, 0, 1, 3, 0, 0, 0, 0, 1]","[-0.79591835 -0.6668298  -1.         -0.92       -1.         -0.8947368
 -0.8181818  -1.         -1.         -1.         -1.         -1.        ]",[  5 527   0   1   0   1   3   0   0   0   0   1]
4,12,235,1,245,-0.5094544291496277,"[-0.8367347121238708, -0.7455118298530579, -1.0, -1.0, -1.0, -0.8947368264198303, -0.8787878751754761, -1.0, -1.0, -1.0, -1.0, -1.0]","[4, 402, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1]","[-0.8367347  -0.74551183 -1.         -1.         -1.         -0.8947368
 -0.8787879  -1.         -1.         -1.         -1.         -1.        ]",[  4 402   0   0   0   1   2   0   0   0   0   1]
4,13,245,0,239,-0.033086128532886505,"[-0.8775510191917419, -0.8268636465072632, -1.0, -1.0, -1.0, -0.8947368264198303, -0.939393937587738, -1.0, -1.0, -1.0, -1.0, -1.0]","[3, 274, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1]","[-0.877551   -0.82686365 -1.         -1.         -1.         -0.8947368
 -0.93939394 -1.         -1.         -1.         -1.         -1.        ]",[  3 274   0   0   0   1   1   0   0   0   0   1]
4,14,239,0,241,0.18925198912620544,"[-0.918367326259613, -0.8987812995910645, -1.0, -1.0, -1.0, -0.8947368264198303, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[2, 160, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[-0.9183673 -0.8987813 -1.        -1.        -1.        -0.8947368
 -1.        -1.        -1.        -1.        -1.        -1.       ]",[  2 160   0   0   0   1   0   0   0   0   0   1]
4,15,241,0,242,1.6382989883422852,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.],[0 0 0 0 0 0 0 0 0 0 0 1]
5,0,326,1,280,-0.29651308059692383,"[0.18367347121238708, 0.2981994152069092, -1.0, 0.36000001430511475, -1.0, -1.0, -0.39393940567970276, -1.0, -1.0, -1.0, 0.5, -1.0]","[29, 2053, 0, 17, 0, 0, 10, 0, 0, 0, 18, 1]","[ 0.18367347  0.29819942 -1.          0.36       -1.         -1.
 -0.3939394  -1.         -1.         -1.          0.5        -1.        ]",[  29 2053    0   17    0    0   10    0    0    0   18    1]
5,1,280,0,397,-0.7386302947998047,"[0.1428571492433548, 0.27990713715553284, -1.0, 0.36000001430511475, -1.0, -1.0, -0.4545454680919647, -1.0, -1.0, -1.0, 0.5, -1.0]","[28, 2024, 0, 17, 0, 0, 9, 0, 0, 0, 18, 1]","[ 0.14285715  0.27990714 -1.          0.36       -1.         -1.
 -0.45454547 -1.         -1.         -1.          0.5        -1.        ]",[  28 2024    0   17    0    0    9    0    0    0   18    1]
5,2,397,0,385,-0.9701557159423828,"[0.10204081982374191, 0.2716529369354248, -1.0, 0.36000001430511475, -1.0, -1.0, -0.5151515007019043, -1.0, -1.0, -1.0, 0.5, -1.0]","[27, 2011, 0, 17, 0, 0, 8, 0, 0, 0, 18, 1]","[ 0.10204082  0.27165294 -1.          0.36       -1.         -1.
 -0.5151515  -1.         -1.         -1.          0.5        -1.        ]",[  27 2011    0   17    0    0    8    0    0    0   18    1]
5,3,385,1,91,-0.11622525006532669,"[0.06122449040412903, 0.24351167678833008, -1.0, 0.2800000011920929, -1.0, -1.0, -0.5757575631141663, -1.0, -1.0, -1.0, 0.5, -1.0]","[26, 1966, 0, 16, 0, 0, 7, 0, 0, 0, 18, 1]","[ 0.06122449  0.24351168 -1.          0.28       -1.         -1.
 -0.57575756 -1.         -1.         -1.          0.5        -1.        ]",[  26 1966    0   16    0    0    7    0    0    0   18    1]
5,4,91,0,85,-0.6255902051925659,"[0.020408162847161293, 0.14659492671489716, -1.0, 0.2800000011920929, -1.0, -1.0, -0.6363636255264282, -1.0, -1.0, -1.0, 0.5, -1.0]","[25, 1813, 0, 16, 0, 0, 6, 0, 0, 0, 18, 1]","[ 0.02040816  0.14659493 -1.          0.28       -1.         -1.
 -0.6363636  -1.         -1.         -1.          0.5        -1.        ]",[  25 1813    0   16    0    0    6    0    0    0   18    1]
5,5,85,1,314,-0.14659631252288818,"[-0.020408162847161293, 0.11348456889390945, -1.0, 0.20000000298023224, -1.0, -1.0, -0.6969696879386902, -1.0, -1.0, -1.0, 0.5, -1.0]","[24, 1761, 0, 15, 0, 0, 5, 0, 0, 0, 18, 1]","[-0.02040816  0.11348457 -1.          0.2        -1.         -1.
 -0.6969697  -1.         -1.         -1.          0.5        -1.        ]",[  24 1761    0   15    0    0    5    0    0    0   18    1]
5,6,314,0,347,-0.6272540092468262,"[-0.06122449040412903, 0.09215886145830154, -1.0, 0.20000000298023224, -1.0, -1.0, -0.7575757503509521, -1.0, -1.0, -1.0, 0.5, -1.0]","[23, 1727, 0, 15, 0, 0, 4, 0, 0, 0, 18, 1]","[-0.06122449  0.09215886 -1.          0.2        -1.         -1.
 -0.75757575 -1.         -1.         -1.          0.5        -1.        ]",[  23 1727    0   15    0    0    4    0    0    0   18    1]
5,7,347,1,83,0.116005539894104,"[-0.10204081982374191, 0.05327378958463669, -1.0, 0.11999999731779099, -1.0, -1.0, -0.8181818127632141, -1.0, -1.0, -1.0, 0.5, -1.0]","[22, 1666, 0, 14, 0, 0, 3, 0, 0, 0, 18, 1]","[-0.10204082  0.05327379 -1.          0.12       -1.         -1.
 -0.8181818  -1.         -1.         -1.          0.5        -1.        ]",[  22 1666    0   14    0    0    3    0    0    0   18    1]
5,8,83,2,77,0.11506021022796631,"[-0.1428571492433548, -0.02595268189907074, -1.0, 0.11999999731779099, -1.0, -1.0, -0.8787878751754761, -1.0, -1.0, -1.0, 0.5, -1.0]","[21, 1540, 0, 14, 0, 0, 2, 0, 0, 0, 18, 1]","[-0.14285715 -0.02595268 -1.          0.12       -1.         -1.
 -0.8787879  -1.         -1.         -1.          0.5        -1.        ]",[  21 1540    0   14    0    0    2    0    0    0   18    1]
5,9,77,0,75,-0.792694091796875,"[-0.18367347121238708, -0.06376148015260696, -1.0, 0.11999999731779099, -1.0, -1.0, -0.939393937587738, -1.0, -1.0, -1.0, 0.5, -1.0]","[20, 1481, 0, 14, 0, 0, 1, 0, 0, 0, 18, 1]","[-0.18367347 -0.06376148 -1.          0.12       -1.         -1.
 -0.93939394 -1.         -1.         -1.          0.5        -1.        ]",[  20 1481    0   14    0    0    1    0    0    0   18    1]
5,10,75,1,310,-0.3086448907852173,"[-0.22448979318141937, -0.10356410592794418, -1.0, 0.03999999910593033, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.5, -1.0]","[19, 1418, 0, 13, 0, 0, 0, 0, 0, 0, 18, 1]","[-0.2244898  -0.10356411 -1.          0.04       -1.         -1.
 -1.         -1.         -1.         -1.          0.5        -1.        ]",[  19 1418    0   13    0    0    0    0    0    0   18    1]
5,11,310,1,236,0.16479432582855225,"[-0.26530611515045166, -0.13964340090751648, -1.0, -0.03999999910593033, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.4166666567325592, -1.0]","[18, 1361, 0, 12, 0, 0, 0, 0, 0, 0, 17, 1]","[-0.26530612 -0.1396434  -1.         -0.04       -1.         -1.
 -1.         -1.         -1.         -1.          0.41666666 -1.        ]",[  18 1361    0   12    0    0    0    0    0    0   17    1]
5,12,236,1,376,-0.27556443214416504,"[-0.30612245202064514, -0.1899065226316452, -1.0, -0.11999999731779099, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.3333333432674408, -1.0]","[17, 1281, 0, 11, 0, 0, 0, 0, 0, 0, 16, 1]","[-0.30612245 -0.18990652 -1.         -0.12       -1.         -1.
 -1.         -1.         -1.         -1.          0.33333334 -1.        ]",[  17 1281    0   11    0    0    0    0    0    0   16    1]
5,13,376,0,231,-0.28538036346435547,"[-0.3469387888908386, -0.2463901787996292, -1.0, -0.11999999731779099, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.25, -1.0]","[16, 1192, 0, 11, 0, 0, 0, 0, 0, 0, 15, 1]","[-0.3469388  -0.24639018 -1.         -0.12       -1.         -1.
 -1.         -1.         -1.         -1.          0.25       -1.        ]",[  16 1192    0   11    0    0    0    0    0    0   15    1]
5,14,231,1,198,-0.2638271450996399,"[-0.3877550959587097, -0.28216657042503357, -1.0, -0.20000000298023224, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.1666666716337204, -1.0]","[15, 1135, 0, 10, 0, 0, 0, 0, 0, 0, 14, 1]","[-0.3877551  -0.28216657 -1.         -0.2        -1.         -1.
 -1.         -1.         -1.         -1.          0.16666667 -1.        ]",[  15 1135    0   10    0    0    0    0    0    0   14    1]
5,15,198,1,196,-0.16184496879577637,"[-0.4285714328289032, -0.33113524317741394, -1.0, -0.2800000011920929, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0833333358168602, -1.0]","[14, 1058, 0, 9, 0, 0, 0, 0, 0, 0, 13, 1]","[-0.42857143 -0.33113524 -1.         -0.28       -1.         -1.
 -1.         -1.         -1.         -1.          0.08333334 -1.        ]",[  14 1058    0    9    0    0    0    0    0    0   13    1]
5,16,196,1,195,-0.25539812445640564,"[-0.4693877696990967, -0.4038585424423218, -1.0, -0.36000001430511475, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -4.1666670114182125e-10, -1.0]","[13, 943, 0, 8, 0, 0, 0, 0, 0, 0, 12, 1]","[-4.6938777e-01 -4.0385854e-01 -1.0000000e+00 -3.6000001e-01
 -1.0000000e+00 -1.0000000e+00 -1.0000000e+00 -1.0000000e+00
 -1.0000000e+00 -1.0000000e+00 -4.1666670e-10 -1.0000000e+00]",[ 13 943   0   8   0   0   0   0   0   0  12   1]
5,17,195,1,180,-0.14389926195144653,"[-0.5102040767669678, -0.4356074333190918, -1.0, -0.4399999976158142, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.0833333358168602, -1.0]","[12, 893, 0, 7, 0, 0, 0, 0, 0, 0, 11, 1]","[-0.5102041  -0.43560743 -1.         -0.44       -1.         -1.
 -1.         -1.         -1.         -1.         -0.08333334 -1.        ]",[ 12 893   0   7   0   0   0   0   0   0  11   1]
5,18,180,1,315,-0.2194390445947647,"[-0.5510203838348389, -0.47457975149154663, -1.0, -0.5199999809265137, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.1666666716337204, -1.0]","[11, 831, 0, 6, 0, 0, 0, 0, 0, 0, 10, 1]","[-0.5510204  -0.47457975 -1.         -0.52       -1.         -1.
 -1.         -1.         -1.         -1.         -0.16666667 -1.        ]",[ 11 831   0   6   0   0   0   0   0   0  10   1]
5,19,315,1,185,-0.23430399596691132,"[-0.5918367505073547, -0.5132384300231934, -1.0, -0.6000000238418579, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.25, -1.0]","[10, 770, 0, 5, 0, 0, 0, 0, 0, 0, 9, 1]","[-0.59183675 -0.51323843 -1.         -0.6        -1.         -1.
 -1.         -1.         -1.         -1.         -0.25       -1.        ]",[ 10 770   0   5   0   0   0   0   0   0   9   1]
5,20,185,1,179,-0.23697081208229065,"[-0.6326530575752258, -0.5495194792747498, -1.0, -0.6800000071525574, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.3333333432674408, -1.0]","[9, 712, 0, 4, 0, 0, 0, 0, 0, 0, 8, 1]","[-0.63265306 -0.5495195  -1.         -0.68       -1.         -1.
 -1.         -1.         -1.         -1.         -0.33333334 -1.        ]",[  9 712   0   4   0   0   0   0   0   0   8   1]
5,21,179,2,418,-0.04906315356492996,"[-0.6734693646430969, -0.6577813625335693, -1.0, -0.6800000071525574, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.4166666567325592, -1.0]","[8, 541, 0, 4, 0, 0, 0, 0, 0, 0, 7, 1]","[-0.67346936 -0.65778136 -1.         -0.68       -1.         -1.
 -1.         -1.         -1.         -1.         -0.41666666 -1.        ]",[  8 541   0   4   0   0   0   0   0   0   7   1]
5,22,418,1,251,-0.10394792258739471,"[-0.7142857313156128, -0.7177031636238098, -1.0, -0.7599999904632568, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.5, -1.0]","[7, 446, 0, 3, 0, 0, 0, 0, 0, 0, 6, 1]","[-0.71428573 -0.71770316 -1.         -0.76       -1.         -1.
 -1.         -1.         -1.         -1.         -0.5        -1.        ]",[  7 446   0   3   0   0   0   0   0   0   6   1]
5,23,251,1,164,-0.20301614701747894,"[-0.7551020383834839, -0.7686315178871155, -1.0, -0.8399999737739563, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.5833333134651184, -1.0]","[6, 366, 0, 2, 0, 0, 0, 0, 0, 0, 5, 1]","[-0.75510204 -0.7686315  -1.         -0.84       -1.         -1.
 -1.         -1.         -1.         -1.         -0.5833333  -1.        ]",[  6 366   0   2   0   0   0   0   0   0   5   1]
5,24,164,1,174,-0.1646885722875595,"[-0.795918345451355, -0.8130130767822266, -1.0, -0.9200000166893005, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.6666666865348816, -1.0]","[5, 296, 0, 1, 0, 0, 0, 0, 0, 0, 4, 1]","[-0.79591835 -0.8130131  -1.         -0.92       -1.         -1.
 -1.         -1.         -1.         -1.         -0.6666667  -1.        ]",[  5 296   0   1   0   0   0   0   0   0   4   1]
5,25,174,0,159,-0.02911376953125,"[-0.8367347121238708, -0.8425778150558472, -1.0, -0.9200000166893005, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.75, -1.0]","[4, 249, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1]","[-0.8367347 -0.8425778 -1.        -0.92      -1.        -1.
 -1.        -1.        -1.        -1.        -0.75      -1.       ]",[  4 249   0   1   0   0   0   0   0   0   3   1]
5,26,159,0,167,0.031162261962890625,"[-0.8775510191917419, -0.8740737438201904, -1.0, -0.9200000166893005, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.8333333134651184, -1.0]","[3, 199, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1]","[-0.877551   -0.87407374 -1.         -0.92       -1.         -1.
 -1.         -1.         -1.         -1.         -0.8333333  -1.        ]",[  3 199   0   1   0   0   0   0   0   0   2   1]
5,27,167,1,166,-0.05198860168457031,"[-0.918367326259613, -0.8875948786735535, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9166666865348816, -1.0]","[2, 178, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[-0.9183673 -0.8875949 -1.        -1.        -1.        -1.
 -1.        -1.        -1.        -1.        -0.9166667 -1.       ]",[  2 178   0   0   0   0   0   0   0   0   1   1]
5,28,166,0,392,0.2750115394592285,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.],[0 0 0 0 0 0 0 0 0 0 0 1]
6,0,300,1,198,-3.5123698711395264,"[-0.3877550959587097, -0.28216657042503357, -1.0, -0.20000000298023224, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.1666666716337204, -1.0]","[15, 1135, 0, 10, 0, 0, 0, 0, 0, 0, 14, 1]","[-0.3877551  -0.28216657 -1.         -0.2        -1.         -1.
 -1.         -1.         -1.         -1.          0.16666667 -1.        ]",[  15 1135    0   10    0    0    0    0    0    0   14    1]
6,1,198,1,196,-0.16184496879577637,"[-0.4285714328289032, -0.33113524317741394, -1.0, -0.2800000011920929, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0833333358168602, -1.0]","[14, 1058, 0, 9, 0, 0, 0, 0, 0, 0, 13, 1]","[-0.42857143 -0.33113524 -1.         -0.28       -1.         -1.
 -1.         -1.         -1.         -1.          0.08333334 -1.        ]",[  14 1058    0    9    0    0    0    0    0    0   13    1]
6,2,196,1,195,-0.25539812445640564,"[-0.4693877696990967, -0.4038585424423218, -1.0, -0.36000001430511475, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -4.1666670114182125e-10, -1.0]","[13, 943, 0, 8, 0, 0, 0, 0, 0, 0, 12, 1]","[-4.6938777e-01 -4.0385854e-01 -1.0000000e+00 -3.6000001e-01
 -1.0000000e+00 -1.0000000e+00 -1.0000000e+00 -1.0000000e+00
 -1.0000000e+00 -1.0000000e+00 -4.1666670e-10 -1.0000000e+00]",[ 13 943   0   8   0   0   0   0   0   0  12   1]
6,3,195,1,180,-0.14389926195144653,"[-0.5102040767669678, -0.4356074333190918, -1.0, -0.4399999976158142, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.0833333358168602, -1.0]","[12, 893, 0, 7, 0, 0, 0, 0, 0, 0, 11, 1]","[-0.5102041  -0.43560743 -1.         -0.44       -1.         -1.
 -1.         -1.         -1.         -1.         -0.08333334 -1.        ]",[ 12 893   0   7   0   0   0   0   0   0  11   1]
6,4,180,1,315,-0.2194390445947647,"[-0.5510203838348389, -0.47457975149154663, -1.0, -0.5199999809265137, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.1666666716337204, -1.0]","[11, 831, 0, 6, 0, 0, 0, 0, 0, 0, 10, 1]","[-0.5510204  -0.47457975 -1.         -0.52       -1.         -1.
 -1.         -1.         -1.         -1.         -0.16666667 -1.        ]",[ 11 831   0   6   0   0   0   0   0   0  10   1]
6,5,315,1,185,-0.23430399596691132,"[-0.5918367505073547, -0.5132384300231934, -1.0, -0.6000000238418579, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.25, -1.0]","[10, 770, 0, 5, 0, 0, 0, 0, 0, 0, 9, 1]","[-0.59183675 -0.51323843 -1.         -0.6        -1.         -1.
 -1.         -1.         -1.         -1.         -0.25       -1.        ]",[ 10 770   0   5   0   0   0   0   0   0   9   1]
6,6,185,1,179,-0.23697081208229065,"[-0.6326530575752258, -0.5495194792747498, -1.0, -0.6800000071525574, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.3333333432674408, -1.0]","[9, 712, 0, 4, 0, 0, 0, 0, 0, 0, 8, 1]","[-0.63265306 -0.5495195  -1.         -0.68       -1.         -1.
 -1.         -1.         -1.         -1.         -0.33333334 -1.        ]",[  9 712   0   4   0   0   0   0   0   0   8   1]
