Trajectory ID,Step,Current State,Real Action,Next State,Real Reward,Possible Action 1,Action 1 Next State,Action 1 Reward,Possible Action 2,Action 2 Next State,Action 2 Reward,Possible Action 3,Action 3 Next State,Action 3 Reward
16,12,227,2,151,1.4699046611785889,0,149,1.4386560916900635,1,150,1.4992790222167969,2,151,1.4699046611785889
16,13,151,0,152,0.7567383050918579,0,152,0.7567383050918579,,,,,,
16,14,152,1,154,1.1881656646728516,0,153,1.1052205562591553,1,154,1.1881656646728516,,,
16,15,154,0,4,0.7609192728996277,0,4,0.7609192728996277,,,,,,
17,0,93,2,77,1.521955966949463,0,76,1.4882349967956543,1,78,1.4779362678527832,2,77,1.521955966949463
17,1,77,0,75,1.1595433950424194,0,75,1.1595433950424194,1,74,1.1870090961456299,,,
17,2,75,1,310,1.2051072120666504,0,309,1.1496803760528564,1,310,1.2051072120666504,,,
17,3,310,0,237,1.1614513397216797,0,237,1.1614513397216797,1,236,1.140019178390503,,,
17,4,237,1,233,1.185107946395874,0,232,1.1255725622177124,1,233,1.185107946395874,,,
17,5,233,1,234,1.2129721641540527,0,235,1.1721020936965942,1,234,1.2129721641540527,,,
17,6,234,0,200,0.7691714763641357,0,200,0.7691714763641357,,,,,,
17,7,200,1,208,1.1884324550628662,0,209,1.1235979795455933,1,208,1.1884324550628662,,,
17,8,208,1,145,1.203691840171814,0,144,1.1542898416519165,1,145,1.203691840171814,,,
17,9,145,1,146,1.2007758617401123,0,147,1.1057170629501343,1,146,1.2007758617401123,,,
17,10,146,0,148,0.7595428228378296,0,148,0.7595428228378296,,,,,,
17,11,148,0,227,0.7566537857055664,0,227,0.7566537857055664,,,,,,
17,12,227,2,151,1.4699046611785889,0,149,1.4386560916900635,1,150,1.4992790222167969,2,151,1.4699046611785889
17,13,151,0,152,0.7567383050918579,0,152,0.7567383050918579,,,,,,
17,14,152,1,154,1.1881656646728516,0,153,1.1052205562591553,1,154,1.1881656646728516,,,
17,15,154,0,4,0.7609192728996277,0,4,0.7609192728996277,,,,,,
18,0,94,1,310,1.2783201932907104,0,309,1.2217988967895508,1,310,1.2783201932907104,,,
18,1,310,0,237,1.1614513397216797,0,237,1.1614513397216797,1,236,1.140019178390503,,,
18,2,237,1,233,1.185107946395874,0,232,1.1255725622177124,1,233,1.185107946395874,,,
18,3,233,1,234,1.2129721641540527,0,235,1.1721020936965942,1,234,1.2129721641540527,,,
18,4,234,0,200,0.7691714763641357,0,200,0.7691714763641357,,,,,,
18,5,200,1,208,1.1884324550628662,0,209,1.1235979795455933,1,208,1.1884324550628662,,,
18,6,208,1,145,1.203691840171814,0,144,1.1542898416519165,1,145,1.203691840171814,,,
18,7,145,1,146,1.2007758617401123,0,147,1.1057170629501343,1,146,1.2007758617401123,,,
18,8,146,0,148,0.7595428228378296,0,148,0.7595428228378296,,,,,,
18,9,148,0,227,0.7566537857055664,0,227,0.7566537857055664,,,,,,
18,10,227,2,151,1.4699046611785889,0,149,1.4386560916900635,1,150,1.4992790222167969,2,151,1.4699046611785889
18,11,151,0,152,0.7567383050918579,0,152,0.7567383050918579,,,,,,
18,12,152,1,154,1.1881656646728516,0,153,1.1052205562591553,1,154,1.1881656646728516,,,
18,13,154,0,4,0.7609192728996277,0,4,0.7609192728996277,,,,,,
19,0,280,0,397,0.763275146,0,397,0.763275146,,,,,,
19,1,397,0,385,1.1525416374206543,0,385,1.1525416374206543,1,384,1.210470438,,,
19,2,385,1,91,1.1885768175125122,0,90,1.0715415477752686,1,91,1.1885768175125122,,,
19,3,91,0,85,1.181892753,0,85,1.181892753,1,84,1.171047568321228,,,
19,4,85,1,314,1.2117714881896973,0,313,1.1677830219268799,1,314,1.2117714881896973,,,
19,5,314,0,347,0.7551500201225281,0,347,0.7551500201225281,,,,,,
19,6,347,1,83,1.198085069656372,0,82,1.1132382154464722,1,83,1.198085069656372,,,
19,7,83,2,77,1.4812175035476685,0,76,1.4480736255645752,1,78,1.4375414848327637,2,77,1.4812175035476685
19,8,77,0,75,1.1595433950424194,0,75,1.1595433950424194,1,74,1.1870090961456299,,,
19,9,75,1,310,1.2051072120666504,0,309,1.1496803760528564,1,310,1.2051072120666504,,,
19,10,310,0,237,1.1614513397216797,0,237,1.1614513397216797,1,236,1.140019178390503,,,
19,11,237,1,233,1.185107946395874,0,232,1.1255725622177124,1,233,1.185107946395874,,,
19,12,233,1,234,1.2129721641540527,0,235,1.1721020936965942,1,234,1.2129721641540527,,,
19,13,234,0,200,0.7691714763641357,0,200,0.7691714763641357,,,,,,
19,14,200,1,208,1.1884324550628662,0,209,1.1235979795455933,1,208,1.1884324550628662,,,
19,15,208,1,145,1.203691840171814,0,144,1.1542898416519165,1,145,1.203691840171814,,,
19,16,145,1,146,1.2007758617401123,0,147,1.1057170629501343,1,146,1.2007758617401123,,,
19,17,146,0,148,0.7595428228378296,0,148,0.7595428228378296,,,,,,
19,18,148,0,227,0.7566537857055664,0,227,0.7566537857055664,,,,,,
19,19,227,2,151,1.4699046611785889,0,149,1.4386560916900635,1,150,1.4992790222167969,2,151,1.4699046611785889
19,20,151,0,152,0.7567383050918579,0,152,0.7567383050918579,,,,,,
19,21,152,1,154,1.1881656646728516,0,153,1.1052205562591553,1,154,1.1881656646728516,,,
19,22,154,0,4,0.7609192728996277,0,4,0.7609192728996277,,,,,,
20,0,280,0,397,0.763275146,0,397,0.763275146,,,,,,
20,1,397,0,385,1.1525416374206543,0,385,1.1525416374206543,1,384,1.210470438,,,
20,2,385,1,91,1.1885768175125122,0,90,1.0715415477752686,1,91,1.1885768175125122,,,
20,3,91,0,85,1.181892753,0,85,1.181892753,1,84,1.171047568321228,,,
20,4,85,1,314,1.2117714881896973,0,313,1.1677830219268799,1,314,1.2117714881896973,,,
20,5,314,0,347,0.7551500201225281,0,347,0.7551500201225281,,,,,,
20,6,347,1,83,1.198085069656372,0,82,1.1132382154464722,1,83,1.198085069656372,,,
20,7,83,2,77,1.4812175035476685,0,76,1.4480736255645752,1,78,1.4375414848327637,2,77,1.4812175035476685
20,8,77,0,75,1.1595433950424194,0,75,1.1595433950424194,1,74,1.1870090961456299,,,
20,9,75,1,310,1.2051072120666504,0,309,1.1496803760528564,1,310,1.2051072120666504,,,
20,10,310,0,237,1.1614513397216797,0,237,1.1614513397216797,1,236,1.140019178390503,,,
20,11,237,1,233,1.185107946395874,0,232,1.1255725622177124,1,233,1.185107946395874,,,
20,12,233,1,234,1.2129721641540527,0,235,1.1721020936965942,1,234,1.2129721641540527,,,
20,13,234,0,200,0.7691714763641357,0,200,0.7691714763641357,,,,,,
20,14,200,1,208,1.1884324550628662,0,209,1.1235979795455933,1,208,1.1884324550628662,,,
20,15,208,1,145,1.203691840171814,0,144,1.1542898416519165,1,145,1.203691840171814,,,
20,16,145,1,146,1.2007758617401123,0,147,1.1057170629501343,1,146,1.2007758617401123,,,
20,17,146,0,148,0.7595428228378296,0,148,0.7595428228378296,,,,,,
20,18,148,0,227,0.7566537857055664,0,227,0.7566537857055664,,,,,,
20,19,227,2,151,1.4699046611785889,0,149,1.4386560916900635,1,150,1.4992790222167969,2,151,1.4699046611785889
20,20,151,0,152,0.7567383050918579,0,152,0.7567383050918579,,,,,,
20,21,152,1,154,1.1881656646728516,0,153,1.1052205562591553,1,154,1.1881656646728516,,,
20,22,154,0,4,0.7609192728996277,0,4,0.7609192728996277,,,,,,
21,0,280,0,397,0.763275146,0,397,0.763275146,,,,,,
21,1,397,0,385,1.1525416374206543,0,385,1.1525416374206543,1,384,1.210470438,,,
21,2,385,1,91,1.1885768175125122,0,90,1.0715415477752686,1,91,1.1885768175125122,,,
21,3,91,0,85,1.181892753,0,85,1.181892753,1,84,1.171047568321228,,,
21,4,85,1,314,1.2117714881896973,0,313,1.1677830219268799,1,314,1.2117714881896973,,,
21,5,314,0,347,0.7551500201225281,0,347,0.7551500201225281,,,,,,
21,6,347,1,83,1.198085069656372,0,82,1.1132382154464722,1,83,1.198085069656372,,,
21,7,83,2,77,1.4812175035476685,0,76,1.4480736255645752,1,78,1.4375414848327637,2,77,1.4812175035476685
21,8,77,0,75,1.1595433950424194,0,75,1.1595433950424194,1,74,1.1870090961456299,,,
21,9,75,1,310,1.2051072120666504,0,309,1.1496803760528564,1,310,1.2051072120666504,,,
21,10,310,0,237,1.1614513397216797,0,237,1.1614513397216797,1,236,1.140019178390503,,,
21,11,237,1,233,1.185107946395874,0,232,1.1255725622177124,1,233,1.185107946395874,,,
21,12,233,1,234,1.2129721641540527,0,235,1.1721020936965942,1,234,1.2129721641540527,,,
21,13,234,0,200,0.7691714763641357,0,200,0.7691714763641357,,,,,,
21,14,200,1,208,1.1884324550628662,0,209,1.1235979795455933,1,208,1.1884324550628662,,,
21,15,208,1,145,1.203691840171814,0,144,1.1542898416519165,1,145,1.203691840171814,,,
21,16,145,1,146,1.2007758617401123,0,147,1.1057170629501343,1,146,1.2007758617401123,,,
21,17,146,0,148,0.7595428228378296,0,148,0.7595428228378296,,,,,,
21,18,148,0,227,0.7566537857055664,0,227,0.7566537857055664,,,,,,
21,19,227,2,151,1.4699046611785889,0,149,1.4386560916900635,1,150,1.4992790222167969,2,151,1.4699046611785889
21,20,151,0,152,0.7567383050918579,0,152,0.7567383050918579,,,,,,
21,21,152,1,154,1.1881656646728516,0,153,1.1052205562591553,1,154,1.1881656646728516,,,
21,22,154,0,4,0.7609192728996277,0,4,0.7609192728996277,,,,,,
22,0,280,0,397,0.763275146,0,397,0.763275146,,,,,,
22,1,397,0,385,1.1525416374206543,0,385,1.1525416374206543,1,384,1.210470438,,,
22,2,385,1,91,1.1885768175125122,0,90,1.0715415477752686,1,91,1.1885768175125122,,,
22,3,91,0,85,1.181892753,0,85,1.181892753,1,84,1.171047568321228,,,
22,4,85,1,314,1.2117714881896973,0,313,1.1677830219268799,1,314,1.2117714881896973,,,
22,5,314,0,347,0.7551500201225281,0,347,0.7551500201225281,,,,,,
22,6,347,1,83,1.198085069656372,0,82,1.1132382154464722,1,83,1.198085069656372,,,
22,7,83,2,77,1.4812175035476685,0,76,1.4480736255645752,1,78,1.4375414848327637,2,77,1.4812175035476685
22,8,77,0,75,1.1595433950424194,0,75,1.1595433950424194,1,74,1.1870090961456299,,,
22,9,75,1,310,1.2051072120666504,0,309,1.1496803760528564,1,310,1.2051072120666504,,,
22,10,310,0,237,1.1614513397216797,0,237,1.1614513397216797,1,236,1.140019178390503,,,
22,11,237,1,233,1.185107946395874,0,232,1.1255725622177124,1,233,1.185107946395874,,,
22,12,233,1,234,1.2129721641540527,0,235,1.1721020936965942,1,234,1.2129721641540527,,,
22,13,234,0,200,0.7691714763641357,0,200,0.7691714763641357,,,,,,
22,14,200,1,208,1.1884324550628662,0,209,1.1235979795455933,1,208,1.1884324550628662,,,
22,15,208,1,145,1.203691840171814,0,144,1.1542898416519165,1,145,1.203691840171814,,,
22,16,145,1,146,1.2007758617401123,0,147,1.1057170629501343,1,146,1.2007758617401123,,,
22,17,146,0,148,0.7595428228378296,0,148,0.7595428228378296,,,,,,
22,18,148,0,227,0.7566537857055664,0,227,0.7566537857055664,,,,,,
22,19,227,2,151,1.4699046611785889,0,149,1.4386560916900635,1,150,1.4992790222167969,2,151,1.4699046611785889
22,20,151,0,152,0.7567383050918579,0,152,0.7567383050918579,,,,,,
22,21,152,1,154,1.1881656646728516,0,153,1.1052205562591553,1,154,1.1881656646728516,,,
22,22,154,0,4,0.7609192728996277,0,4,0.7609192728996277,,,,,,
23,0,283,1,21,1.1906564235687256,0,22,1.1480433940887451,1,21,1.1906564235687256,,,
23,1,21,0,85,1.2500944137573242,0,85,1.2500944137573242,1,84,1.2394657135009766,,,
23,2,85,1,314,1.2117714881896973,0,313,1.1677830219268799,1,314,1.2117714881896973,,,
23,3,314,0,347,0.7551500201225281,0,347,0.7551500201225281,,,,,,
23,4,347,1,83,1.198085069656372,0,82,1.1132382154464722,1,83,1.198085069656372,,,
23,5,83,2,77,1.4812175035476685,0,76,1.4480736255645752,1,78,1.4375414848327637,2,77,1.4812175035476685
23,6,77,0,75,1.1595433950424194,0,75,1.1595433950424194,1,74,1.1870090961456299,,,
23,7,75,1,310,1.2051072120666504,0,309,1.1496803760528564,1,310,1.2051072120666504,,,
23,8,310,0,237,1.1614513397216797,0,237,1.1614513397216797,1,236,1.140019178390503,,,
23,9,237,1,233,1.185107946395874,0,232,1.1255725622177124,1,233,1.185107946395874,,,
23,10,233,1,234,1.2129721641540527,0,235,1.1721020936965942,1,234,1.2129721641540527,,,
23,11,234,0,200,0.7691714763641357,0,200,0.7691714763641357,,,,,,
23,12,200,1,208,1.1884324550628662,0,209,1.1235979795455933,1,208,1.1884324550628662,,,
23,13,208,1,145,1.203691840171814,0,144,1.1542898416519165,1,145,1.203691840171814,,,
23,14,145,1,146,1.2007758617401123,0,147,1.1057170629501343,1,146,1.2007758617401123,,,
23,15,146,0,148,0.7595428228378296,0,148,0.7595428228378296,,,,,,
23,16,148,0,227,0.7566537857055664,0,227,0.7566537857055664,,,,,,
23,17,227,2,151,1.4699046611785889,0,149,1.4386560916900635,1,150,1.4992790222167969,2,151,1.4699046611785889
23,18,151,0,152,0.7567383050918579,0,152,0.7567383050918579,,,,,,
23,19,152,1,154,1.1881656646728516,0,153,1.1052205562591553,1,154,1.1881656646728516,,,
23,20,154,0,4,0.7609192728996277,0,4,0.7609192728996277,,,,,,
24,0,283,1,21,1.1906564235687256,0,22,1.1480433940887451,1,21,1.1906564235687256,,,
24,1,21,0,85,1.2500944137573242,0,85,1.2500944137573242,1,84,1.2394657135009766,,,
24,2,85,1,314,1.2117714881896973,0,313,1.1677830219268799,1,314,1.2117714881896973,,,
24,3,314,0,347,0.7551500201225281,0,347,0.7551500201225281,,,,,,
24,4,347,1,83,1.198085069656372,0,82,1.1132382154464722,1,83,1.198085069656372,,,
24,5,83,2,77,1.4812175035476685,0,76,1.4480736255645752,1,78,1.4375414848327637,2,77,1.4812175035476685
24,6,77,0,75,1.1595433950424194,0,75,1.1595433950424194,1,74,1.1870090961456299,,,
24,7,75,1,310,1.2051072120666504,0,309,1.1496803760528564,1,310,1.2051072120666504,,,
24,8,310,0,237,1.1614513397216797,0,237,1.1614513397216797,1,236,1.140019178390503,,,
24,9,237,1,233,1.185107946395874,0,232,1.1255725622177124,1,233,1.185107946395874,,,
24,10,233,1,234,1.2129721641540527,0,235,1.1721020936965942,1,234,1.2129721641540527,,,
24,11,234,0,200,0.7691714763641357,0,200,0.7691714763641357,,,,,,
24,12,200,1,208,1.1884324550628662,0,209,1.1235979795455933,1,208,1.1884324550628662,,,
24,13,208,1,145,1.203691840171814,0,144,1.1542898416519165,1,145,1.203691840171814,,,
24,14,145,1,146,1.2007758617401123,0,147,1.1057170629501343,1,146,1.2007758617401123,,,
24,15,146,0,148,0.7595428228378296,0,148,0.7595428228378296,,,,,,
24,16,148,0,227,0.7566537857055664,0,227,0.7566537857055664,,,,,,
24,17,227,2,151,1.4699046611785889,0,149,1.4386560916900635,1,150,1.4992790222167969,2,151,1.4699046611785889
24,18,151,0,152,0.7567383050918579,0,152,0.7567383050918579,,,,,,
24,19,152,1,154,1.1881656646728516,0,153,1.1052205562591553,1,154,1.1881656646728516,,,
24,20,154,0,4,0.7609192728996277,0,4,0.7609192728996277,,,,,,
25,0,283,1,21,1.1906564235687256,0,22,1.1480433940887451,1,21,1.1906564235687256,,,
25,1,21,0,85,1.2500944137573242,0,85,1.2500944137573242,1,84,1.2394657135009766,,,
25,2,85,1,314,1.2117714881896973,0,313,1.1677830219268799,1,314,1.2117714881896973,,,
25,3,314,0,347,0.7551500201225281,0,347,0.7551500201225281,,,,,,
25,4,347,1,83,1.198085069656372,0,82,1.1132382154464722,1,83,1.198085069656372,,,
25,5,83,2,77,1.4812175035476685,0,76,1.4480736255645752,1,78,1.4375414848327637,2,77,1.4812175035476685
25,6,77,0,75,1.1595433950424194,0,75,1.1595433950424194,1,74,1.1870090961456299,,,
25,7,75,1,310,1.2051072120666504,0,309,1.1496803760528564,1,310,1.2051072120666504,,,
25,8,310,0,237,1.1614513397216797,0,237,1.1614513397216797,1,236,1.140019178390503,,,
25,9,237,1,233,1.185107946395874,0,232,1.1255725622177124,1,233,1.185107946395874,,,
25,10,233,1,234,1.2129721641540527,0,235,1.1721020936965942,1,234,1.2129721641540527,,,
25,11,234,0,200,0.7691714763641357,0,200,0.7691714763641357,,,,,,
25,12,200,1,208,1.1884324550628662,0,209,1.1235979795455933,1,208,1.1884324550628662,,,
25,13,208,1,145,1.203691840171814,0,144,1.1542898416519165,1,145,1.203691840171814,,,
25,14,145,1,146,1.2007758617401123,0,147,1.1057170629501343,1,146,1.2007758617401123,,,
25,15,146,0,148,0.7595428228378296,0,148,0.7595428228378296,,,,,,
25,16,148,0,227,0.7566537857055664,0,227,0.7566537857055664,,,,,,
25,17,227,2,151,1.4699046611785889,0,149,1.4386560916900635,1,150,1.4992790222167969,2,151,1.4699046611785889
25,18,151,0,152,0.7567383050918579,0,152,0.7567383050918579,,,,,,
25,19,152,1,154,1.1881656646728516,0,153,1.1052205562591553,1,154,1.1881656646728516,,,
25,20,154,0,4,0.7609192728996277,0,4,0.7609192728996277,,,,,,
26,0,283,1,21,1.1906564235687256,0,22,1.1480433940887451,1,21,1.1906564235687256,,,
26,1,21,0,85,1.2500944137573242,0,85,1.2500944137573242,1,84,1.2394657135009766,,,
26,2,85,1,314,1.2117714881896973,0,313,1.1677830219268799,1,314,1.2117714881896973,,,
26,3,314,0,347,0.7551500201225281,0,347,0.7551500201225281,,,,,,
26,4,347,1,83,1.198085069656372,0,82,1.1132382154464722,1,83,1.198085069656372,,,
26,5,83,2,77,1.4812175035476685,0,76,1.4480736255645752,1,78,1.4375414848327637,2,77,1.4812175035476685
26,6,77,0,75,1.1595433950424194,0,75,1.1595433950424194,1,74,1.1870090961456299,,,
26,7,75,1,310,1.2051072120666504,0,309,1.1496803760528564,1,310,1.2051072120666504,,,
26,8,310,0,237,1.1614513397216797,0,237,1.1614513397216797,1,236,1.140019178390503,,,
26,9,237,1,233,1.185107946395874,0,232,1.1255725622177124,1,233,1.185107946395874,,,
26,10,233,1,234,1.2129721641540527,0,235,1.1721020936965942,1,234,1.2129721641540527,,,
26,11,234,0,200,0.7691714763641357,0,200,0.7691714763641357,,,,,,
26,12,200,1,208,1.1884324550628662,0,209,1.1235979795455933,1,208,1.1884324550628662,,,
26,13,208,1,145,1.203691840171814,0,144,1.1542898416519165,1,145,1.203691840171814,,,
26,14,145,1,146,1.2007758617401123,0,147,1.1057170629501343,1,146,1.2007758617401123,,,
26,15,146,0,148,0.7595428228378296,0,148,0.7595428228378296,,,,,,
26,16,148,0,227,0.7566537857055664,0,227,0.7566537857055664,,,,,,
26,17,227,2,151,1.4699046611785889,0,149,1.4386560916900635,1,150,1.4992790222167969,2,151,1.4699046611785889
26,18,151,0,152,0.7567383050918579,0,152,0.7567383050918579,,,,,,
26,19,152,1,154,1.1881656646728516,0,153,1.1052205562591553,1,154,1.1881656646728516,,,
26,20,154,0,4,0.7609192728996277,0,4,0.7609192728996277,,,,,,
27,0,324,0,326,0.7921193838119507,0,326,0.7921193838119507,,,,,,
27,1,326,1,280,1.2113380432128906,0,279,1.1155123710632324,1,280,1.2113380432128906,,,
27,2,280,0,397,0.763275146,0,397,0.763275146,,,,,,
27,3,397,0,385,1.1525416374206543,0,385,1.1525416374206543,1,384,1.210470438,,,
27,4,385,1,91,1.1885768175125122,0,90,1.0715415477752686,1,91,1.1885768175125122,,,
27,5,91,0,85,1.181892753,0,85,1.181892753,1,84,1.171047568321228,,,
27,6,85,1,314,1.2117714881896973,0,313,1.1677830219268799,1,314,1.2117714881896973,,,
27,7,314,0,347,0.7551500201225281,0,347,0.7551500201225281,,,,,,
27,8,347,1,83,1.198085069656372,0,82,1.1132382154464722,1,83,1.198085069656372,,,
27,9,83,2,77,1.4812175035476685,0,76,1.4480736255645752,1,78,1.4375414848327637,2,77,1.4812175035476685
27,10,77,0,75,1.1595433950424194,0,75,1.1595433950424194,1,74,1.1870090961456299,,,
27,11,75,1,310,1.2051072120666504,0,309,1.1496803760528564,1,310,1.2051072120666504,,,
27,12,310,0,237,1.1614513397216797,0,237,1.1614513397216797,1,236,1.140019178390503,,,
27,13,237,1,233,1.185107946395874,0,232,1.1255725622177124,1,233,1.185107946395874,,,
27,14,233,1,234,1.2129721641540527,0,235,1.1721020936965942,1,234,1.2129721641540527,,,
27,15,234,0,200,0.7691714763641357,0,200,0.7691714763641357,,,,,,
27,16,200,1,208,1.1884324550628662,0,209,1.1235979795455933,1,208,1.1884324550628662,,,
27,17,208,1,145,1.203691840171814,0,144,1.1542898416519165,1,145,1.203691840171814,,,
27,18,145,1,146,1.2007758617401123,0,147,1.1057170629501343,1,146,1.2007758617401123,,,
27,19,146,0,148,0.7595428228378296,0,148,0.7595428228378296,,,,,,
27,20,148,0,227,0.7566537857055664,0,227,0.7566537857055664,,,,,,
27,21,227,2,151,1.4699046611785889,0,149,1.4386560916900635,1,150,1.4992790222167969,2,151,1.4699046611785889
27,22,151,0,152,0.7567383050918579,0,152,0.7567383050918579,,,,,,
27,23,152,1,154,1.1881656646728516,0,153,1.1052205562591553,1,154,1.1881656646728516,,,
27,24,154,0,4,0.7609192728996277,0,4,0.7609192728996277,,,,,,
28,0,324,0,326,0.7921193838119507,0,326,0.7921193838119507,,,,,,
28,1,326,1,280,1.2113380432128906,0,279,1.1155123710632324,1,280,1.2113380432128906,,,
28,2,280,0,397,0.763275146,0,397,0.763275146,,,,,,
28,3,397,0,385,1.1525416374206543,0,385,1.1525416374206543,1,384,1.210470438,,,
28,4,385,1,91,1.1885768175125122,0,90,1.0715415477752686,1,91,1.1885768175125122,,,
28,5,91,0,85,1.181892753,0,85,1.181892753,1,84,1.171047568321228,,,
28,6,85,1,314,1.2117714881896973,0,313,1.1677830219268799,1,314,1.2117714881896973,,,
28,7,314,0,347,0.7551500201225281,0,347,0.7551500201225281,,,,,,
28,8,347,1,83,1.198085069656372,0,82,1.1132382154464722,1,83,1.198085069656372,,,
28,9,83,2,77,1.4812175035476685,0,76,1.4480736255645752,1,78,1.4375414848327637,2,77,1.4812175035476685
28,10,77,0,75,1.1595433950424194,0,75,1.1595433950424194,1,74,1.1870090961456299,,,
28,11,75,1,310,1.2051072120666504,0,309,1.1496803760528564,1,310,1.2051072120666504,,,
28,12,310,0,237,1.1614513397216797,0,237,1.1614513397216797,1,236,1.140019178390503,,,
28,13,237,1,233,1.185107946395874,0,232,1.1255725622177124,1,233,1.185107946395874,,,
28,14,233,1,234,1.2129721641540527,0,235,1.1721020936965942,1,234,1.2129721641540527,,,
28,15,234,0,200,0.7691714763641357,0,200,0.7691714763641357,,,,,,
28,16,200,1,208,1.1884324550628662,0,209,1.1235979795455933,1,208,1.1884324550628662,,,
28,17,208,1,145,1.203691840171814,0,144,1.1542898416519165,1,145,1.203691840171814,,,
28,18,145,1,146,1.2007758617401123,0,147,1.1057170629501343,1,146,1.2007758617401123,,,
